property_type,region,area_m2,price_usd,state,lat,lon
apartment,Northeast,132.0,109217.99,Bahia,-12.998506,-38.52309
apartment,Northeast,110.0,152905.19,Bahia,-15.61667,-39.7
house,Northeast,130.0,135723.75,Bahia,-12.579738,-41.7007272
apartment,Northeast,134.0,234038.56,Bahia,-12.993305,-38.45739
apartment,Northeast,95.0,246520.62,Bahia,-13.000443,-38.45739
apartment,Northeast,168.0,154465.45,Bahia,-12.985579,-38.470348
house,Northeast,250.0,156025.71,Bahia,-12.852844,-38.32711
apartment,Northeast,115.0,118579.54,Bahia,-12.998506,-38.52309
apartment,Northeast,70.0,98400.2,Bahia,-12.98223,-38.43898
apartment,Northeast,178.0,140423.14,Bahia,-12.993305,-38.45739
apartment,Northeast,117.0,176933.15,Bahia,-12.991933,-38.465279
apartment,Northeast,60.0,90494.91,Bahia,-13.001169,-38.49419
apartment,Northeast,58.0,113898.77,Bahia,-12.985207,-38.456074
house,Northeast,225.0,152905.19,Bahia,-12.935073,-38.371223
apartment,Northeast,134.0,280846.28,Bahia,-12.992472,-38.52298
house,Northeast,240.0,218435.99,Bahia,-12.852844,-38.32711
apartment,Northeast,77.0,109217.99,Bahia,-12.992462,-38.444553
apartment,Northeast,161.0,343256.56,Bahia,-12.985207,-38.456074
apartment,Northeast,70.0,118579.54,Bahia,-12.852844,-38.32711
apartment,Northeast,95.0,93615.42,Bahia,-12.990577,-38.510612
apartment,Northeast,87.0,101416.71,Bahia,-13.000443,-38.45739
apartment,Northeast,110.0,140423.14,Bahia,-13.0093147,-38.5237408
apartment,Northeast,170.0,296448.85,Bahia,-12.985207,-38.456074
apartment,Northeast,90.0,262123.19,Bahia,-13.000443,-38.45739
apartment,Northeast,194.0,452474.56,Bahia,-12.998506,-38.52309
apartment,Northeast,113.0,104537.22,Bahia,-12.9903761,-38.4468721
apartment,Northeast,105.0,171628.28,Bahia,-12.993889,-38.479481
apartment,Northeast,99.0,258475.31,Bahia,-12.992472,-38.52298
apartment,Northeast,100.0,273625.41,Bahia,-12.992472,-38.52298
apartment,Northeast,69.0,93615.42,Bahia,-13.001087,-38.4919634
apartment,Northeast,80.0,146664.17,Bahia,-13.000443,-38.45739
apartment,Northeast,230.0,234038.56,Bahia,-12.992472,-38.52298
apartment,Northeast,76.0,118579.54,Bahia,-12.974941,-38.440117
apartment,Northeast,125.0,105161.33,Bahia,-12.9467146,-38.374547
apartment,Northeast,119.0,202833.42,Bahia,-12.9994819,-38.4560755
apartment,Northeast,110.0,180989.82,Bahia,-12.9994819,-38.4560755
apartment,Northeast,85.0,93303.37,Bahia,-13.0132556,-38.4839945
apartment,Northeast,137.0,215315.48,Bahia,-13.000443,-38.45739
apartment,Northeast,68.0,93615.42,Bahia,-12.992462,-38.444553
apartment,Northeast,120.0,180989.82,Bahia,-12.985207,-38.456074
apartment,Northeast,70.0,109217.99,Bahia,-13.000443,-38.45739
house,Northeast,97.0,99856.45,Bahia,-12.852844,-38.32711
apartment,Northeast,80.0,137302.62,Bahia,-13.003813,-38.528656
apartment,Northeast,83.0,140458.3,Bahia,-12.9798238,-38.4573653
apartment,Northeast,72.0,84253.88,Bahia,-16.403285,-39.053897
apartment,Northeast,155.0,360747.98,Bahia,-12.964468,-38.417938
apartment,Northeast,80.0,115459.02,Bahia,-12.998506,-38.52309
apartment,Northeast,89.0,152905.19,Bahia,-13.000443,-38.45739
apartment,Northeast,107.0,156025.71,Bahia,-12.98223,-38.43898
apartment,Northeast,58.0,84253.88,Bahia,-14.770444,-39.061959
apartment,Northeast,58.0,74892.34,Bahia,-14.822861,-39.026809
apartment,Northeast,105.0,106097.48,Bahia,-13.0089806,-38.4958405
apartment,Northeast,134.0,358235.03,Bahia,-12.992472,-38.52298
apartment,Northeast,134.0,358375.46,Bahia,-12.992472,-38.52298
apartment,Northeast,134.0,356590.52,Bahia,-12.992472,-38.52298
apartment,Northeast,134.0,366451.35,Bahia,-12.992472,-38.52298
apartment,Northeast,125.0,248080.88,Bahia,-12.993305,-38.45739
apartment,Northeast,110.0,134182.11,Bahia,-12.985207,-38.456074
apartment,Northeast,80.0,112338.51,Bahia,-12.971983,-38.435127
apartment,Northeast,59.0,85814.14,Bahia,-12.973127,-38.434219
apartment,Northeast,97.0,102976.97,Bahia,-12.971983,-38.435127
apartment,Northeast,155.0,399425.82,Bahia,-13.000164,-38.489021
apartment,Northeast,78.0,171628.28,Bahia,-13.0051811,-38.5257172
apartment,Northeast,151.0,312051.42,Bahia,-12.991933,-38.465279
apartment,Northeast,89.0,209074.45,Bahia,-13.000443,-38.45739
apartment,Northeast,89.0,202833.42,Bahia,-13.000443,-38.45739
apartment,Northeast,162.0,390064.28,Bahia,-13.002217,-38.516796
house,Northeast,180.0,102976.97,Bahia,-12.968771,-38.42057
apartment,Northeast,112.0,109217.99,Bahia,-12.992462,-38.444553
apartment,Northeast,230.0,274605.25,Bahia,-12.998506,-38.52309
apartment,Northeast,180.0,358859.13,Bahia,-12.998506,-38.52309
apartment,Northeast,54.0,88934.65,Bahia,-13.004092,-38.5047
house,Northeast,237.0,140423.14,Bahia,-12.938156,-38.366131
apartment,Northeast,90.0,221556.51,Bahia,-13.007857,-38.498463
apartment,Northeast,92.0,174748.79,Bahia,-13.000443,-38.45739
apartment,Northeast,243.0,421269.42,Bahia,-12.941992,-38.403465
apartment,Northeast,107.0,209074.45,Bahia,-12.985207,-38.456074
apartment,Northeast,137.0,212194.96,Bahia,-12.9994819,-38.4560755
apartment,Northeast,180.0,196592.39,Bahia,-14.861427,-40.816076
apartment,Northeast,142.0,327653.99,Bahia,-12.950598,-38.40873
house,Northeast,210.0,279286.02,Bahia,-12.852844,-38.32711
apartment,Northeast,106.0,140423.14,Bahia,-13.004878,-38.532276
apartment,Northeast,118.0,152905.19,Bahia,-12.991933,-38.465279
apartment,Northeast,89.0,174748.79,Bahia,-13.000443,-38.45739
apartment,Northeast,82.0,112338.51,Bahia,-12.978013,-38.443554
apartment,Northeast,85.0,115459.02,Bahia,-12.962178,-38.431129
house,Northeast,226.0,309323.9,Bahia,-12.952263011,-38.3848571777
apartment,Northeast,70.0,205163.81,Bahia,-12.9777531021,-38.4574270248
apartment,Northeast,60.0,142036.48,Bahia,-12.9591644,-38.4037775
apartment,Northeast,61.0,113629.19,Bahia,-12.9331769,-38.4559668
apartment,Northeast,243.0,284072.97,Bahia,-12.9930748,-38.5233928
house,Northeast,160.0,198851.08,Bahia,-12.9386281915,-38.3337450027
house,Northeast,155.0,156240.13,Bahia,-12.9303465569,-38.3671331406
apartment,Northeast,211.0,362982.13,Bahia,-12.9612586,-38.4089007
apartment,Northeast,87.0,119941.92,Bahia,-12.9985822,-38.4521996
apartment,Northeast,55.0,104849.27,Bahia,-12.958966,-38.405651
apartment,Northeast,110.0,124820.57,Bahia,-13.000443,-38.45739
apartment,Northeast,77.0,81133.37,Bahia,-12.70733,-38.323158
house,Northeast,120.0,123098.28,Bahia,-11.3679235,-41.5957397
house,Northeast,150.0,119941.92,Bahia,-12.8973699,-38.3033967
apartment,Northeast,98.0,156025.71,Bahia,-12.994513,-38.479004
apartment,Northeast,129.0,436871.99,Bahia,-13.000164,-38.489021
apartment,Northeast,104.0,124820.57,Bahia,-12.9956751,-38.4838685
apartment,Northeast,78.0,201273.16,Bahia,-12.98223,-38.43898
apartment,Northeast,77.0,101003.72,Bahia,-12.579738,-41.7007272
apartment,Northeast,90.0,209074.45,Bahia,-13.000443,-38.45739
apartment,Northeast,90.0,212194.96,Bahia,-13.000443,-38.45739
apartment,Northeast,69.0,85814.14,Bahia,-14.827805,-39.027649
apartment,Northeast,117.0,120139.79,Bahia,-12.9975668,-38.5167332
apartment,Northeast,108.0,133181.05,Bahia,-12.852844,-38.32711
apartment,Northeast,62.0,77638.39,Bahia,-12.852844,-38.32711
house,Northeast,140.0,131061.59,Bahia,-12.938337,-38.362667
apartment,Northeast,215.0,405666.85,Bahia,-12.996323,-38.481049
apartment,Northeast,195.0,358859.13,Bahia,-12.950598,-38.40873
apartment,Northeast,91.0,171628.28,Bahia,-12.992462,-38.444553
apartment,Northeast,85.0,84253.88,Bahia,-13.004092,-38.5047
apartment,Northeast,143.0,252761.65,Bahia,-12.941992,-38.403465
apartment,Northeast,150.0,230918.05,Bahia,-12.985207,-38.456074
apartment,Northeast,57.0,107033.63,Bahia,-14.827805,-39.027649
apartment,Northeast,159.0,131061.59,Bahia,-14.827805,-39.027649
apartment,Northeast,155.0,271484.74,Bahia,-12.993305,-38.45739
apartment,Northeast,81.0,102976.97,Bahia,-12.852844,-38.32711
apartment,Northeast,166.0,374461.71,Bahia,-12.941992,-38.403465
apartment,Northeast,112.0,199712.91,Bahia,-12.941992,-38.403465
apartment,Northeast,116.0,140423.14,Bahia,-13.000443,-38.45739
apartment,Northeast,95.0,124820.57,Bahia,-12.991933,-38.465279
apartment,Northeast,142.0,277725.76,Bahia,-12.941992,-38.403465
apartment,Northeast,77.0,145728.01,Bahia,-12.991933,-38.465279
apartment,Northeast,112.0,249641.14,Bahia,-12.950598,-38.40873
apartment,Northeast,90.0,131061.59,Bahia,-13.000443,-38.45739
apartment,Northeast,160.0,234038.56,Bahia,-13.000443,-38.45739
apartment,Northeast,128.0,187230.85,Bahia,-12.9872647,-38.4630607
apartment,Northeast,90.0,159146.22,Bahia,-12.9915054,-38.4776984
apartment,Northeast,105.0,227797.54,Bahia,-13.000164,-38.489021
apartment,Northeast,195.0,374461.71,Bahia,-12.950598,-38.40873
apartment,Northeast,89.0,179248.89,Bahia,-13.000443,-38.45739
apartment,Northeast,63.0,88934.65,Bahia,-12.974941,-38.440117
apartment,Northeast,54.0,84253.88,Bahia,-12.936793,-38.400051
apartment,Northeast,83.0,132621.85,Bahia,-12.936793,-38.400051
apartment,Northeast,113.0,179429.56,Bahia,-12.936793,-38.400051
house,Northeast,196.0,186225.61,Bahia,-12.579738,-41.7007272
apartment,Northeast,103.0,146664.17,Bahia,-13.0069458,-38.5186992
apartment,Northeast,217.0,397702.16,Bahia,-12.9891996,-38.5236444
house,Northeast,198.0,199712.91,Bahia,-12.852844,-38.32711
house,Northeast,252.0,218435.99,Bahia,-12.852844,-38.32711
house,Northeast,220.0,237159.08,Bahia,-12.852844,-38.32711
apartment,Northeast,67.0,82069.52,Bahia,-12.852844,-38.32711
house,Northeast,165.0,230918.05,Bahia,-12.852844,-38.32711
house,Northeast,135.0,120139.79,Bahia,-12.852844,-38.32711
house,Northeast,240.0,202833.42,Bahia,-12.852844,-38.32711
house,Northeast,250.0,201273.16,Bahia,-12.852844,-38.32711
apartment,Northeast,75.0,96735.94,Bahia,-12.852844,-38.32711
house,Northeast,224.0,277725.76,Bahia,-12.826232,-38.265358
house,Northeast,180.0,202833.42,Bahia,-12.852844,-38.32711
house,Northeast,104.0,151344.94,Bahia,-12.826232,-38.265358
house,Northeast,243.0,249641.14,Bahia,-12.852844,-38.32711
house,Northeast,240.0,312051.42,Bahia,-12.826232,-38.265358
house,Northeast,247.0,280846.28,Bahia,-12.852844,-38.32711
house,Northeast,126.0,134182.11,Bahia,-12.852844,-38.32711
house,Northeast,139.0,124820.57,Bahia,-12.852844,-38.32711
house,Northeast,252.0,343256.56,Bahia,-12.852844,-38.32711
house,Northeast,158.0,205953.94,Bahia,-12.852844,-38.32711
house,Northeast,115.0,112338.51,Bahia,-12.826232,-38.265358
house,Northeast,200.0,229357.79,Bahia,-12.852844,-38.32711
house,Northeast,230.0,202833.42,Bahia,-16.405184,-39.056334
house,Northeast,230.0,265243.71,Bahia,-16.421496,-39.08381
house,Northeast,91.0,140423.14,Bahia,-14.855744,-40.819691
house,Northeast,170.0,212194.96,Bahia,-12.852844,-38.32711
apartment,Northeast,68.0,78012.85,Bahia,-12.992462,-38.444553
apartment,Northeast,98.0,149784.68,Bahia,-12.993068,-38.519306
apartment,Northeast,80.0,98296.19,Bahia,-12.9830364,-38.4423526
apartment,Northeast,125.0,120139.79,Bahia,-13.000443,-38.45739
house,Northeast,205.0,193471.88,Bahia,-12.826232,-38.265358
house,Northeast,148.0,180989.82,Bahia,-12.852844,-38.32711
house,Northeast,220.0,110472.82,Bahia,-12.83043,-38.23989
apartment,Northeast,100.0,84253.88,Bahia,-12.9726317,-38.4941904
apartment,Northeast,115.0,165387.25,Bahia,-12.9994819,-38.4560755
apartment,Northeast,89.0,118579.54,Bahia,-12.980449,-38.4560755
apartment,Northeast,130.0,93615.42,Bahia,-12.9994819,-38.4560755
apartment,Northeast,79.0,96735.94,Bahia,-12.9994819,-38.4560755
apartment,Northeast,160.0,168507.77,Bahia,-13.0051811,-38.5257172
apartment,Northeast,220.0,171628.28,Bahia,-12.998506,-38.52309
house,Northeast,180.0,468077.13,Bahia,-12.852844,-38.32711
house,Northeast,225.0,246520.62,Bahia,-12.852844,-38.32711
house,Northeast,61.0,193471.88,Bahia,-12.852844,-38.32711
house,Northeast,240.0,246520.62,Bahia,-12.852844,-38.32711
house,Northeast,116.0,123260.31,Bahia,-12.852844,-38.32711
house,Northeast,87.0,92055.17,Bahia,-12.852844,-38.32711
house,Northeast,200.0,209074.45,Bahia,-12.852844,-38.32711
house,Northeast,162.0,202833.42,Bahia,-12.852844,-38.32711
house,Northeast,160.0,176309.05,Bahia,-12.852844,-38.32711
house,Northeast,160.0,140423.14,Bahia,-12.852844,-38.32711
house,Northeast,180.0,240279.59,Bahia,-12.852844,-38.32711
house,Northeast,206.0,212194.96,Bahia,-12.852844,-38.32711
apartment,Northeast,85.0,78012.85,Bahia,-13.008103,-38.48571
apartment,Northeast,69.0,120139.79,Bahia,-12.956255,-38.465279
apartment,Northeast,102.0,149784.68,Bahia,-12.996323,-38.481049
apartment,Northeast,252.0,452474.56,Bahia,-15.61667,-39.7
apartment,Northeast,180.0,266803.96,Bahia,-12.964468,-38.417938
apartment,Northeast,129.0,308930.91,Bahia,-13.004878,-38.532276
apartment,Northeast,75.0,168507.77,Bahia,-12.98223,-38.43898
house,Northeast,240.0,421269.42,Bahia,-12.944884,-38.339928
apartment,Northeast,138.0,224677.02,Bahia,-12.941992,-38.403465
apartment,Northeast,90.0,112338.51,Bahia,-13.000443,-38.45739
apartment,Northeast,62.0,96735.94,Bahia,-13.000443,-38.45739
apartment,Northeast,98.0,140423.14,Bahia,-12.9909238,-38.4440123
apartment,Northeast,72.0,108894.64,Bahia,-12.9572541,-38.4296498
house,Northeast,145.0,123098.28,Bahia,-12.579738,-41.7007272
apartment,Northeast,59.0,92055.17,Bahia,-13.007857,-38.498463
apartment,Northeast,75.0,121700.05,Bahia,-13.000443,-38.45739
apartment,Northeast,100.0,149784.68,Bahia,-12.998506,-38.52309
house,Northeast,184.0,246520.62,Bahia,-12.852844,-38.32711
house,Northeast,219.0,93615.42,Bahia,-12.609322,-38.30603
apartment,Northeast,182.0,421269.42,Bahia,-13.004878,-38.532276
apartment,Northeast,96.0,124820.57,Bahia,-12.968704,-38.435516
house,Northeast,90.0,78909.15,Bahia,-12.9351682,-38.3464993
apartment,Northeast,89.0,120139.79,Bahia,-12.984898,-38.4491
apartment,Northeast,82.0,124820.57,Bahia,-13.004889,-38.517654
apartment,Northeast,124.0,90494.91,Bahia,-12.9915054,-38.4776984
apartment,Northeast,69.0,94239.53,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,95799.78,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,88934.65,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,91431.06,Bahia,-14.827805,-39.027649
apartment,Northeast,135.0,196592.39,Bahia,-14.867126,-40.820204
apartment,Northeast,69.0,89246.7,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,90182.86,Bahia,-14.827805,-39.027649
house,Northeast,150.0,112338.51,Bahia,-12.852844,-38.32711
apartment,Northeast,94.0,112338.51,Bahia,-12.973222,-38.435795
house,Northeast,120.0,94690.99,Bahia,-12.852844,-38.32711
house,Northeast,160.0,121700.05,Bahia,-11.813964,-39.377026
apartment,Northeast,70.0,87998.5,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,99544.4,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,98920.3,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,92679.27,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,96423.89,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,99232.35,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,90806.96,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,89558.75,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,86126.19,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,93927.47,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,94551.58,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,95487.73,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,89870.81,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,89558.75,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,101416.71,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,86438.24,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,94863.63,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,92367.22,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,98296.19,Bahia,-14.827805,-39.027649
apartment,Northeast,69.0,93303.37,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,97984.14,Bahia,-14.827805,-39.027649
apartment,Northeast,70.0,93615.42,Bahia,-14.827805,-39.027649
house,Northeast,234.0,187230.85,Bahia,-12.852844,-38.32711
house,Northeast,180.0,199974.6,Bahia,-12.852844,-38.32711
apartment,Northeast,62.0,115459.02,Bahia,-12.993305,-38.45739
apartment,Northeast,181.0,93615.42,Bahia,-13.011364,-38.473423
house,Northeast,122.0,180989.82,Bahia,-12.852844,-38.32711
apartment,Northeast,113.0,187230.85,Bahia,-12.991933,-38.465279
apartment,Northeast,119.0,226237.28,Bahia,-13.000443,-38.45739
apartment,Northeast,92.0,112338.51,Bahia,-13.000443,-38.45739
apartment,Northeast,82.0,112338.51,Bahia,-12.992462,-38.444553
apartment,Northeast,63.0,102664.91,Bahia,-13.007057,-38.498093
apartment,Northeast,63.0,103601.07,Bahia,-13.007057,-38.498093
apartment,Northeast,84.0,124820.57,Bahia,-13.0069458,-38.5186992
apartment,Northeast,200.0,243400.11,Bahia,-13.0012719,-38.520953
apartment,Northeast,142.0,287087.31,Bahia,-12.941992,-38.403465
apartment,Northeast,143.0,259002.68,Bahia,-12.972229,-38.501419
house,Northeast,140.0,79355.0,Bahia,-16.433096,-39.087886
apartment,Northeast,118.0,184110.34,Bahia,-13.000443,-38.45739
apartment,Northeast,140.0,171628.28,Bahia,-12.985207,-38.456074
apartment,Northeast,79.0,124820.57,Bahia,-12.9371316,-38.3556842
apartment,Northeast,140.0,184110.34,Bahia,-12.96049,-38.405239
apartment,Northeast,100.0,124820.57,Bahia,-12.968704,-38.435516
apartment,Northeast,217.0,249641.14,Bahia,-13.000443,-38.45739
apartment,Northeast,89.0,168507.77,Bahia,-12.985207,-38.456074
apartment,Northeast,62.0,85814.14,Bahia,-13.000443,-38.45739
apartment,Northeast,130.0,171628.28,Bahia,-12.998506,-38.52309
apartment,Northeast,115.0,180989.82,Bahia,-13.000443,-38.45739
apartment,Northeast,168.0,243400.11,Bahia,-13.000443,-38.45739
apartment,Northeast,182.0,368220.68,Bahia,-12.993533,-38.526047
house,Northeast,250.0,202833.42,Bahia,-12.863804,-38.277039
apartment,Northeast,104.0,202833.42,Bahia,-12.930446,-38.387676
apartment,Northeast,86.0,171628.28,Bahia,-12.852844,-38.32711
apartment,Northeast,85.0,87374.39,Bahia,-14.887429,-40.865762
apartment,Northeast,143.0,223116.76,Bahia,-12.993305,-38.45739
apartment,Northeast,173.0,230918.05,Bahia,-13.000443,-38.45739
apartment,Northeast,220.0,280846.28,Bahia,-12.993533,-38.526047
apartment,Northeast,92.0,146664.17,Bahia,-13.003334,-38.52195
apartment,Northeast,116.0,118579.54,Bahia,-13.009875,-38.481541
apartment,Northeast,125.0,146664.17,Bahia,-12.992462,-38.444553
apartment,Northeast,103.0,145103.91,Bahia,-13.000443,-38.45739
apartment,Northeast,120.0,180989.82,Bahia,-13.000443,-38.45739
apartment,Northeast,150.0,187230.85,Bahia,-12.993305,-38.45739
apartment,Northeast,71.0,87374.39,Bahia,-12.937969,-38.381538
apartment,Northeast,130.0,202833.42,Bahia,-14.867778,-40.821205
house,Northeast,140.0,119941.92,Bahia,-12.9388197,-38.5051508
house,Northeast,190.0,132567.38,Bahia,-12.8973699,-38.3033967
house,Northeast,168.0,116785.55,Bahia,-12.8979249,-38.3206833
house,Northeast,115.0,110472.82,Bahia,-12.9096399,-38.3083988
apartment,Northeast,207.0,234038.56,Bahia,-13.000443,-38.45739
apartment,Northeast,70.0,82693.62,Bahia,-12.968704,-38.435516
apartment,Northeast,139.0,132621.85,Bahia,-12.992462,-38.444553
house,Northeast,190.0,215315.48,Bahia,-12.852844,-38.32711
apartment,Northeast,116.0,112338.51,Bahia,-13.009875,-38.481541
apartment,Northeast,84.0,93615.42,Bahia,-12.993305,-38.45739
apartment,Northeast,138.0,283966.79,Bahia,-13.000164,-38.489021
apartment,Northeast,125.0,176309.05,Bahia,-12.985207,-38.456074
apartment,Northeast,207.0,361979.65,Bahia,-12.96049,-38.405239
apartment,Northeast,70.0,85221.89,Bahia,-12.9461336,-38.3779273
apartment,Northeast,84.0,109217.99,Bahia,-14.855744,-40.819691
apartment,Northeast,70.0,95226.0,Bahia,-12.974552,-38.496819
apartment,Northeast,70.0,112338.51,Bahia,-12.9403853,-38.4100649
apartment,Northeast,108.0,132567.38,Bahia,-13.004878,-38.532276
apartment,Northeast,75.0,84253.88,Bahia,-13.011364,-38.473423
apartment,Northeast,84.0,115459.02,Bahia,-12.985207,-38.456074
apartment,Northeast,94.0,183069.25,Bahia,-12.985207,-38.456074
apartment,Northeast,62.0,93615.42,Bahia,-12.974941,-38.440117
apartment,Northeast,131.0,104160.09,Bahia,-13.002345,-38.528343
house,Northeast,162.0,183069.25,Bahia,-12.938337,-38.362667
apartment,Northeast,165.0,378763.96,Bahia,-12.950598,-38.40873
apartment,Northeast,210.0,262123.19,Bahia,-13.000443,-38.45739
apartment,Northeast,56.0,83643.7,Bahia,-12.930446,-38.387676
apartment,Northeast,179.0,315636.63,Bahia,-12.949139,-38.392117
